train_id,arrival_train_time,departuretime,train_station,train_line,train_type,distancetonext,durationofmovementinsec,dwell_timein_sec,civil speed limit,topspeedlimit
t021,08:27,08:30:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t021,08:31,08:34:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t021,08:34,08:37:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t021,08:38,08:41:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t021,08:41,08:44:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t021,08:45,08:48:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t021,08:48,08:51:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t021,08:52,08:55:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t021,08:55,09:07:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t021,09:08,09:11:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t021,09:11,09:14:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t021,09:15,09:18:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t021,09:18,09:21:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t021,09:22,09:25:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t021,09:25,09:28:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t021,09:29,09:32:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t021,09:32,09:35:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t021,09:36,09:39:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t021,09:39,09:42:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t021,09:43,09:46:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t021,09:46,09:49:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t021,09:50,09:53:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t021,09:53,09:56:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t021,09:57,10:00:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t021,10:00,10:03:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t021,10:04,10:07:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t021,10:07,10:10:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t021,10:11,10:14:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t021,10:14,10:17:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t022,08:27,08:30:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t022,08:30,08:33:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t022,08:34,08:37:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t022,08:37,08:40:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t022,08:41,08:44:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t022,08:44,08:47:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t022,08:48,08:51:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t022,08:51,08:54:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t022,08:55,08:58:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t022,08:58,09:01:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t022,09:02,09:05:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t022,09:05,09:17:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t022,09:18,09:21:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t022,09:21,09:24:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t022,09:25,09:28:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t022,09:28,09:31:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t022,09:32,09:35:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t022,09:35,09:38:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t022,09:39,09:42:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t022,09:42,09:45:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t022,09:46,09:49:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t022,09:49,09:52:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t022,09:53,09:56:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t022,09:56,09:59:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t022,10:00,10:03:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t022,10:03,10:06:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t022,10:07,10:10:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t022,10:10,10:13:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t022,10:14,10:17:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t022,10:17,10:20:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t022,10:21,10:24:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t022,10:24,10:27:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t023,08:37,08:40:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t023,08:40,08:43:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t023,08:44,08:47:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t023,08:47,08:50:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t023,08:51,08:54:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t023,08:54,08:57:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t023,08:58,09:01:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t023,09:01,09:04:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t023,09:05,09:08:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t023,09:08,09:11:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t023,09:12,09:15:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t023,09:15,09:27:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t023,09:28,09:31:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t023,09:31,09:34:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t023,09:35,09:38:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t023,09:38,09:41:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t023,09:42,09:45:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t023,09:45,09:48:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t023,09:49,09:52:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t023,09:52,09:55:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t023,09:56,09:59:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t023,09:59,10:02:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t023,10:03,10:06:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t023,10:06,10:09:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t023,10:10,10:13:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t023,10:13,10:16:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t023,10:17,10:20:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t023,10:20,10:23:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t023,10:24,10:27:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t023,10:27,10:30:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t023,10:31,10:34:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t023,10:34,10:37:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t024,08:47,08:50:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t024,08:50,08:53:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t024,08:54,08:57:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t024,08:57,09:00:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t024,09:01,09:04:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t024,09:04,09:07:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t024,09:08,09:11:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t024,09:11,09:14:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t024,09:15,09:18:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t024,09:18,09:21:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t024,09:22,09:25:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t024,09:25,09:37:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t024,09:38,09:41:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t024,09:41,09:44:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t024,09:45,09:48:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t024,09:48,09:51:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t024,09:52,09:55:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t024,09:55,09:58:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t024,09:59,10:02:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t024,10:02,10:05:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t024,10:06,10:09:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t024,10:09,10:12:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t024,10:13,10:16:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t024,10:16,10:19:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t024,10:20,10:23:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t024,10:23,10:26:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t024,10:27,10:30:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t024,10:30,10:33:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t024,10:34,10:37:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t024,10:37,10:40:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t024,10:41,10:44:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t024,10:44,10:47:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t025,08:57,09:00:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t025,09:00,09:03:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t025,09:04,09:07:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t025,09:07,09:10:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t025,09:11,09:14:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t025,09:14,09:17:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t025,09:18,09:21:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t025,09:21,09:24:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t025,09:25,09:28:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t025,09:28,09:31:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t025,09:32,09:35:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t025,09:35,09:47:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t025,09:48,09:51:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t025,09:51,09:54:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t025,09:55,09:58:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t025,09:58,10:01:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t025,10:02,10:05:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t025,10:05,10:08:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t025,10:09,10:12:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t025,10:12,10:15:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t025,10:16,10:19:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t025,10:19,10:22:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t025,10:23,10:26:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t025,10:26,10:29:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t025,10:30,10:33:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t025,10:33,10:36:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t025,10:37,10:40:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t025,10:40,10:43:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t025,10:44,10:47:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t025,10:47,10:50:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t025,10:51,10:54:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t025,10:54,10:57:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t026,09:07,09:10:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t026,09:10,09:13:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t026,09:14,09:17:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t026,09:17,09:20:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t026,09:21,09:24:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t026,09:24,09:27:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t026,09:28,09:31:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t026,09:31,09:34:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t026,09:35,09:38:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t026,09:38,09:41:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t026,09:42,09:45:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t026,09:45,09:57:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t026,09:58,10:01:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t026,10:01,10:04:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t026,10:05,10:08:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t026,10:08,10:11:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t026,10:12,10:15:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t026,10:15,10:18:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t026,10:19,10:22:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t026,10:22,10:25:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t026,10:26,10:29:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t026,10:29,10:32:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t026,10:33,10:36:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t026,10:36,10:39:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t026,10:40,10:43:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t026,10:43,10:46:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t026,10:47,10:50:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t026,10:50,10:53:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t026,10:54,10:57:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t026,10:57,11:00:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t026,11:01,11:04:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t026,11:04,11:07:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t027,09:17,09:20:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t027,09:20,09:23:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t027,09:24,09:27:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t027,09:27,09:30:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t027,09:31,09:34:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t027,09:34,09:37:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t027,09:38,09:41:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t027,09:41,09:44:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t027,09:45,09:48:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t027,09:48,09:51:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t027,09:52,09:55:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t027,09:55,10:07:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t027,10:08,10:11:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t027,10:11,10:14:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t027,10:15,10:18:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t027,10:18,10:21:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t027,10:22,10:25:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t027,10:25,10:28:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t027,10:29,10:32:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t027,10:32,10:35:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t027,10:36,10:39:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t027,10:39,10:42:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t027,10:43,10:46:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t027,10:46,10:49:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t027,10:50,10:53:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t027,10:53,10:56:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t027,10:57,11:00:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t027,11:00,11:03:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t027,11:04,11:07:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t027,11:07,11:10:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t027,11:11,11:14:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t027,11:14,11:17:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t028,09:27,09:30:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t028,09:30,09:33:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t028,09:34,09:37:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t028,09:37,09:40:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t028,09:41,09:44:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t028,09:44,09:47:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t028,09:48,09:51:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t028,09:51,09:54:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t028,09:55,09:58:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t028,09:58,10:01:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t028,10:02,10:05:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t028,10:05,10:17:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t028,10:18,10:21:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t028,10:21,10:24:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t028,10:25,10:28:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t028,10:28,10:31:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t028,10:32,10:35:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t028,10:35,10:38:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t028,10:39,10:42:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t028,10:42,10:45:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t028,10:46,10:49:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t028,10:49,10:52:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t028,10:53,10:56:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t028,10:56,10:59:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t028,11:00,11:03:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t028,11:03,11:06:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t028,11:07,11:10:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t028,11:10,11:13:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t028,11:14,11:17:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t028,11:17,11:20:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t028,11:21,11:24:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t028,11:24,11:27:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
