train_id,arrival_time,departure_time,station,direction,top_speed
CAD02,10:28,10:31,VIKHROLI METRO,return,20.36
CAD02,10:31,10:35,SURYA NAGAR,return,19.47
CAD02,10:35,10:38,GANDHINGAR,return,14.94
CAD02,10:38,10:42,NAVAL HOUSING,return,14.9
CAD02,10:42,10:45,BHANDUP MAHAPALIKA,return,20.8
CAD02,10:45,10:49,BHANDUP METRO,return,15.95
CAD02,10:49,10:52,SHANGRILLA,return,29.09
CAD02,10:52,10:56,SONAPUR,return,22.49
CAD02,10:56,10:59,MULUND FIRE STATION,return,26.8
CAD02,10:59,11:03,MULUND NAKA,return,24.24
CAD02,11:03,11:06,TEEN HAATH NAKA,return,15.69
CAD02,11:06,11:10,RTO THANE,return,19.3
CAD02,11:10,11:13,MAHAPALIKAMARG,return,15.92
CAD02,11:13,11:17,CADBUARY JUNCTION,return,16.49
CAD02,11:17,11:32,CADBUARY JUNCTION,turnaround,
CAD02,11:32,11:35,CADBUARY JUNCTION,forward,16.49
CAD02,11:35,11:39,MAHAPALIKAMARG,forward,15.92
CAD02,11:39,11:42,RTO THANE,forward,19.3
CAD02,11:42,11:46,TEEN HAATH NAKA,forward,15.69
CAD02,11:46,11:49,MULUND NAKA,forward,24.24
CAD02,11:49,11:53,MULUND FIRE STATION,forward,26.8
CAD02,11:53,11:56,SONAPUR,forward,22.49
CAD02,11:56,12:00,SHANGRILLA,forward,29.09
CAD02,12:00,12:03,BHANDUP METRO,forward,15.95
CAD02,12:03,12:07,BHANDUP MAHAPALIKA,forward,20.8
CAD02,12:07,12:10,NAVAL HOUSING,forward,14.9
CAD02,12:10,12:14,GANDHINGAR,forward,14.94
CAD02,12:14,12:17,SURYA NAGAR,forward,19.47
CAD02,12:17,12:21,VIKHROLI METRO,forward,20.36
CAD02,12:21,12:24,GODREJ COMPANY,forward,14.19
CAD02,12:24,12:28,SHREYAS CINEMA,forward,14.91
CAD02,12:28,12:31,LAXMINAGAR,forward,19.06
CAD02,12:31,12:35,PANT NAGAR,forward,22.96
CAD02,12:35,12:38,GARODIA NAGAR,forward,33.24
CAD02,12:38,12:42,SIDDHARTHCOLONY,forward,45.0
CAD02,12:42,12:45,ANIKNAGARBUSDEPOT,forward,33.03
CAD02,12:45,12:49,WADALA TT,forward,18.34
CAD02,12:49,12:52,BHAKTI PARK METRO,forward,20.29
CAD02,12:52,13:07,BHAKTI PARK METRO,turnaround,
CAD02,13:07,13:11,BHAKTI PARK METRO,return,20.29
CAD02,13:11,13:14,WADALA TT,return,18.34
CAD02,13:14,13:18,ANIKNAGARBUSDEPOT,return,33.03
CAD02,13:18,13:21,SIDDHARTHCOLONY,return,45.0
CAD02,13:21,13:25,GARODIA NAGAR,return,33.24
CAD02,13:25,13:28,PANT NAGAR,return,22.96
CAD02,13:28,13:32,LAXMINAGAR,return,19.06
CAD02,13:32,13:35,SHREYAS CINEMA,return,14.91
CAD02,13:35,13:39,GODREJ COMPANY,return,14.19
CAD02,13:39,13:42,VIKHROLI METRO,return,20.36
CAD02,13:42,13:46,SURYA NAGAR,return,19.47
CAD02,13:46,13:49,GANDHINGAR,return,14.94
CAD02,13:49,13:53,NAVAL HOUSING,return,14.9
CAD02,13:53,13:56,BHANDUP MAHAPALIKA,return,20.8
CAD02,13:56,14:00,BHANDUP METRO,return,15.95
CAD02,14:00,14:03,SHANGRILLA,return,29.09
CAD02,14:03,14:07,SONAPUR,return,22.49
CAD02,14:07,14:10,MULUND FIRE STATION,return,26.8
CAD02,14:10,14:14,MULUND NAKA,return,24.24
CAD02,14:14,14:17,TEEN HAATH NAKA,return,15.69
CAD02,14:17,14:21,RTO THANE,return,19.3
CAD02,14:21,14:24,MAHAPALIKAMARG,return,15.92
CAD02,14:24,14:28,CADBUARY JUNCTION,return,16.49
CAD02,14:28,14:43,CADBUARY JUNCTION,turnaround,
CAD02,14:43,14:46,CADBUARY JUNCTION,forward,16.49
CAD02,14:46,14:50,MAHAPALIKAMARG,forward,15.92
CAD02,14:50,14:53,RTO THANE,forward,19.3
CAD02,14:53,14:57,TEEN HAATH NAKA,forward,15.69
CAD02,14:57,15:00,MULUND NAKA,forward,24.24
CAD02,15:00,15:04,MULUND FIRE STATION,forward,26.8
CAD02,15:04,15:07,SONAPUR,forward,22.49
CAD02,15:07,15:11,SHANGRILLA,forward,29.09
CAD02,15:11,15:14,BHANDUP METRO,forward,15.95
CAD02,15:14,15:18,BHANDUP MAHAPALIKA,forward,20.8
CAD02,15:18,15:21,NAVAL HOUSING,forward,14.9
CAD02,15:21,15:25,GANDHINGAR,forward,14.94
CAD02,15:25,15:28,SURYA NAGAR,forward,19.47
CAD02,15:28,15:32,VIKHROLI METRO,forward,20.36
CAD02,15:32,15:35,GODREJ COMPANY,forward,14.19
CAD02,15:35,15:39,SHREYAS CINEMA,forward,14.91
CAD02,15:39,15:42,LAXMINAGAR,forward,19.06
CAD02,15:42,15:46,PANT NAGAR,forward,22.96
CAD02,15:46,15:49,GARODIA NAGAR,forward,33.24
CAD02,15:49,15:53,SIDDHARTHCOLONY,forward,45.0
CAD02,15:53,15:56,ANIKNAGARBUSDEPOT,forward,33.03
CAD02,15:56,16:00,WADALA TT,forward,18.34
CAD02,16:00,16:03,BHAKTI PARK METRO,forward,20.29
CAD02,16:03,16:18,BHAKTI PARK METRO,turnaround,
CAD02,16:18,16:22,BHAKTI PARK METRO,return,20.29
CAD02,16:22,16:25,WADALA TT,return,18.34
CAD02,16:25,16:29,ANIKNAGARBUSDEPOT,return,33.03
CAD02,16:29,16:32,SIDDHARTHCOLONY,return,45.0
CAD02,16:32,16:36,GARODIA NAGAR,return,33.24
CAD02,16:36,16:39,PANT NAGAR,return,22.96
CAD02,16:39,16:43,LAXMINAGAR,return,19.06
CAD02,16:43,16:46,SHREYAS CINEMA,return,14.91
CAD02,16:46,16:50,GODREJ COMPANY,return,14.19
CAD02,16:50,16:53,VIKHROLI METRO,return,20.36
CAD02,16:53,16:57,SURYA NAGAR,return,19.47
CAD02,16:57,17:00,GANDHINGAR,return,14.94
CAD02,17:00,17:04,NAVAL HOUSING,return,14.9
CAD02,17:04,17:07,BHANDUP MAHAPALIKA,return,20.8
CAD02,17:07,17:11,BHANDUP METRO,return,15.95
CAD02,17:11,17:14,SHANGRILLA,return,29.09
CAD02,17:14,17:18,SONAPUR,return,22.49
CAD02,17:18,17:21,MULUND FIRE STATION,return,26.8
CAD02,17:21,17:25,MULUND NAKA,return,24.24
CAD02,17:25,17:28,TEEN HAATH NAKA,return,15.69
CAD02,17:28,17:32,RTO THANE,return,19.3
CAD02,17:32,17:35,MAHAPALIKAMARG,return,15.92
CAD02,17:35,17:39,CADBUARY JUNCTION,return,16.49
CAD02,17:39,17:54,CADBUARY JUNCTION,turnaround,
CAD02,17:54,17:57,CADBUARY JUNCTION,forward,16.49
CAD02,17:57,18:01,MAHAPALIKAMARG,forward,15.92
CAD02,18:01,18:04,RTO THANE,forward,19.3
CAD02,18:04,18:08,TEEN HAATH NAKA,forward,15.69
CAD02,18:08,18:11,MULUND NAKA,forward,24.24
CAD02,18:11,18:15,MULUND FIRE STATION,forward,26.8
CAD02,18:15,18:18,SONAPUR,forward,22.49
CAD02,18:18,18:22,SHANGRILLA,forward,29.09
CAD02,18:22,18:25,BHANDUP METRO,forward,15.95
CAD02,18:25,18:29,BHANDUP MAHAPALIKA,forward,20.8
CAD02,18:29,18:32,NAVAL HOUSING,forward,14.9
CAD02,18:32,18:36,GANDHINGAR,forward,14.94
CAD02,18:36,18:39,SURYA NAGAR,forward,19.47
CAD02,18:39,18:43,VIKHROLI METRO,forward,20.36
CAD02,18:43,18:46,GODREJ COMPANY,forward,14.19
CAD02,18:46,18:50,SHREYAS CINEMA,forward,14.91
CAD02,18:50,18:53,LAXMINAGAR,forward,19.06
CAD02,18:53,18:57,PANT NAGAR,forward,22.96
CAD02,18:57,19:00,GARODIA NAGAR,forward,33.24
CAD02,19:00,19:04,SIDDHARTHCOLONY,forward,45.0
CAD02,19:04,19:07,ANIKNAGARBUSDEPOT,forward,33.03
CAD02,19:07,19:11,WADALA TT,forward,18.34
CAD02,19:11,19:14,BHAKTI PARK METRO,forward,20.29
CAD02,19:14,19:29,BHAKTI PARK METRO,turnaround,
CAD02,19:29,19:33,BHAKTI PARK METRO,return,20.29
CAD02,19:33,19:36,WADALA TT,return,18.34
CAD02,19:36,19:40,ANIKNAGARBUSDEPOT,return,33.03
CAD02,19:40,19:43,SIDDHARTHCOLONY,return,45.0
CAD02,19:43,19:47,GARODIA NAGAR,return,33.24
CAD02,19:47,19:50,PANT NAGAR,return,22.96
CAD02,19:50,19:54,LAXMINAGAR,return,19.06
CAD02,19:54,19:57,SHREYAS CINEMA,return,14.91
CAD02,19:57,20:01,GODREJ COMPANY,return,14.19
CAD02,20:01,20:04,VIKHROLI METRO,return,20.36
CAD02,20:04,20:08,SURYA NAGAR,return,19.47
CAD02,20:08,20:11,GANDHINGAR,return,14.94
CAD02,20:11,20:15,NAVAL HOUSING,return,14.9
CAD02,20:15,20:18,BHANDUP MAHAPALIKA,return,20.8
CAD02,20:18,20:22,BHANDUP METRO,return,15.95
CAD02,20:22,20:25,SHANGRILLA,return,29.09
CAD02,20:25,20:29,SONAPUR,return,22.49
CAD02,20:29,20:32,MULUND FIRE STATION,return,26.8
CAD02,20:32,20:36,MULUND NAKA,return,24.24
CAD02,20:36,20:39,TEEN HAATH NAKA,return,15.69
CAD02,20:39,20:43,RTO THANE,return,19.3
CAD02,20:43,20:46,MAHAPALIKAMARG,return,15.92
CAD02,20:46,20:50,CADBUARY JUNCTION,return,16.49
CAD02,20:50,21:05,CADBUARY JUNCTION,turnaround,
CAD02,21:05,21:08,CADBUARY JUNCTION,forward,16.49
CAD02,21:08,21:12,MAHAPALIKAMARG,forward,15.92
CAD02,21:12,21:15,RTO THANE,forward,19.3
CAD02,21:15,21:19,TEEN HAATH NAKA,forward,15.69
CAD02,21:19,21:22,MULUND NAKA,forward,24.24
CAD02,21:22,21:26,MULUND FIRE STATION,forward,26.8
CAD02,21:26,21:29,SONAPUR,forward,22.49
CAD02,21:29,21:33,SHANGRILLA,forward,29.09
CAD02,21:33,21:36,BHANDUP METRO,forward,15.95
CAD02,21:36,21:40,BHANDUP MAHAPALIKA,forward,20.8
CAD02,21:40,21:43,NAVAL HOUSING,forward,14.9
CAD02,21:43,21:47,GANDHINGAR,forward,14.94
CAD02,21:47,21:50,SURYA NAGAR,forward,19.47
CAD02,21:50,21:54,VIKHROLI METRO,forward,20.36
CAD02,21:54,21:57,GODREJ COMPANY,forward,14.19
CAD02,21:57,22:01,SHREYAS CINEMA,forward,14.91
CAD02,22:01,22:04,LAXMINAGAR,forward,19.06
CAD02,22:04,22:08,PANT NAGAR,forward,22.96
CAD02,22:08,22:11,GARODIA NAGAR,forward,33.24
CAD02,22:11,22:15,SIDDHARTHCOLONY,forward,45.0
CAD02,22:15,22:18,ANIKNAGARBUSDEPOT,forward,33.03
CAD02,22:18,22:22,WADALA TT,forward,18.34
CAD02,22:22,22:25,BHAKTI PARK METRO,forward,20.29
CAD02,22:25,22:40,BHAKTI PARK METRO,turnaround,
CAD02,22:40,22:44,BHAKTI PARK METRO,return,20.29
CAD02,22:44,22:47,WADALA TT,return,18.34
CAD02,22:47,22:51,ANIKNAGARBUSDEPOT,return,33.03
CAD02,22:51,22:54,SIDDHARTHCOLONY,return,45.0
CAD02,22:54,22:58,GARODIA NAGAR,return,33.24
CAD02,22:58,23:01,PANT NAGAR,return,22.96
CAD02,23:01,23:05,LAXMINAGAR,return,19.06
CAD02,23:05,23:08,SHREYAS CINEMA,return,14.91
CAD02,23:08,23:12,GODREJ COMPANY,return,14.19
CAD02,23:12,23:15,VIKHROLI METRO,return,20.36
CAD02,23:15,23:19,SURYA NAGAR,return,19.47
CAD02,23:19,23:22,GANDHINGAR,return,14.94
CAD02,23:22,23:26,NAVAL HOUSING,return,14.9
CAD02,23:26,23:29,BHANDUP MAHAPALIKA,return,20.8
CAD02,23:29,23:33,BHANDUP METRO,return,15.95
CAD02,23:33,23:36,SHANGRILLA,return,29.09
CAD02,23:36,23:40,SONAPUR,return,22.49
CAD02,23:40,23:43,MULUND FIRE STATION,return,26.8
CAD02,23:43,23:47,MULUND NAKA,return,24.24
CAD02,23:47,23:50,TEEN HAATH NAKA,return,15.69
CAD02,23:50,23:54,RTO THANE,return,19.3
CAD02,23:54,23:57,MAHAPALIKAMARG,return,15.92
CAD02,23:57,00:01,CADBUARY JUNCTION,return,16.49
CAD02,00:01,00:16,CADBUARY JUNCTION,turnaround,
GAI01,05:00,05:03,GAIMUKH,forward,
GAI01,05:03,05:07,GOWNIWADA,forward,30.04
GAI01,05:07,05:10,KASARVADVALI,forward,27.71
GAI01,05:10,05:14,VIJAYGARDEN,forward,20.48
GAI01,05:14,05:17,DONGARI PADA,forward,23.98
GAI01,05:17,05:21,TIKUJI NI WADI,forward,24.53
GAI01,05:21,05:24,MANPADA,forward,15.18
GAI01,05:24,05:28,KAPURBAWDI,forward,16.32
GAI01,05:28,05:31,MAJIWADA,forward,28.91
GAI01,05:31,05:35,CADBUARY JUNCTION,forward,16.49
GAI01,05:35,05:38,MAHAPALIKAMARG,forward,15.92
GAI01,05:38,05:42,RTO THANE,forward,19.3
GAI01,05:42,05:45,TEEN HAATH NAKA,forward,15.69
GAI01,05:45,05:49,MULUND NAKA,forward,24.24
GAI01,05:49,05:52,MULUND FIRE STATION,forward,26.8
GAI01,05:52,05:56,SONAPUR,forward,22.49
GAI01,05:56,05:59,SHANGRILLA,forward,29.09
GAI01,05:59,06:03,BHANDUP METRO,forward,15.95
GAI01,06:03,06:06,BHANDUP MAHAPALIKA,forward,20.8
GAI01,06:06,06:10,NAVAL HOUSING,forward,14.9
GAI01,06:10,06:13,GANDHINGAR,forward,14.94
GAI01,06:13,06:17,SURYA NAGAR,forward,19.47
GAI01,06:17,06:20,VIKHROLI METRO,forward,20.36
GAI01,06:20,06:24,GODREJ COMPANY,forward,14.19
GAI01,06:24,06:27,SHREYAS CINEMA,forward,14.91
GAI01,06:27,06:31,LAXMINAGAR,forward,19.06
GAI01,06:31,06:34,PANT NAGAR,forward,22.96
GAI01,06:34,06:38,GARODIA NAGAR,forward,33.24
GAI01,06:38,06:41,SIDDHARTHCOLONY,forward,45.0
GAI01,06:41,06:45,ANIKNAGARBUSDEPOT,forward,33.03
GAI01,06:45,06:48,WADALA TT,forward,18.34
GAI01,06:48,06:52,BHAKTI PARK METRO,forward,20.29
GAI01,06:52,07:07,BHAKTI PARK METRO,turnaround,
GAI01,07:07,07:10,BHAKTI PARK METRO,return,20.29
GAI01,07:10,07:14,WADALA TT,return,18.34
GAI01,07:14,07:17,ANIKNAGARBUSDEPOT,return,33.03
GAI01,07:17,07:21,SIDDHARTHCOLONY,return,45.0
GAI01,07:21,07:24,GARODIA NAGAR,return,33.24
GAI01,07:24,07:28,PANT NAGAR,return,22.96
GAI01,07:28,07:31,LAXMINAGAR,return,19.06
GAI01,07:31,07:35,SHREYAS CINEMA,return,14.91
GAI01,07:35,07:38,GODREJ COMPANY,return,14.19
GAI01,07:38,07:42,VIKHROLI METRO,return,20.36
GAI01,07:42,07:45,SURYA NAGAR,return,19.47
GAI01,07:45,07:49,GANDHINGAR,return,14.94
GAI01,07:49,07:52,NAVAL HOUSING,return,14.9
GAI01,07:52,07:56,BHANDUP MAHAPALIKA,return,20.8
GAI01,07:56,07:59,BHANDUP METRO,return,15.95
GAI01,07:59,08:03,SHANGRILLA,return,29.09
GAI01,08:03,08:06,SONAPUR,return,22.49
GAI01,08:06,08:10,MULUND FIRE STATION,return,26.8
GAI01,08:10,08:13,MULUND NAKA,return,24.24
GAI01,08:13,08:17,TEEN HAATH NAKA,return,15.69
GAI01,08:17,08:20,RTO THANE,return,19.3
GAI01,08:20,08:24,MAHAPALIKAMARG,return,15.92
GAI01,08:24,08:27,CADBUARY JUNCTION,return,16.49
GAI01,08:27,08:31,MAJIWADA,return,28.91
GAI01,08:31,08:34,KAPURBAWDI,return,16.32
GAI01,08:34,08:38,MANPADA,return,15.18
GAI01,08:38,08:41,TIKUJI NI WADI,return,24.53
GAI01,08:41,08:45,DONGARI PADA,return,23.98
GAI01,08:45,08:48,VIJAYGARDEN,return,20.48
GAI01,08:48,08:52,KASARVADVALI,return,27.71
GAI01,08:52,08:55,GOWNIWADA,return,30.04
GAI01,08:55,08:59,GAIMUKH,return,
GAI01,08:59,09:14,GAIMUKH,turnaround,
GAI01,09:14,09:17,GAIMUKH,forward,
GAI01,09:17,09:21,GOWNIWADA,forward,30.04
GAI01,09:21,09:24,KASARVADVALI,forward,27.71
GAI01,09:24,09:28,VIJAYGARDEN,forward,20.48
GAI01,09:28,09:31,DONGARI PADA,forward,23.98
GAI01,09:31,09:35,TIKUJI NI WADI,forward,24.53
GAI01,09:35,09:38,MANPADA,forward,15.18
GAI01,09:38,09:42,KAPURBAWDI,forward,16.32
GAI01,09:42,09:45,MAJIWADA,forward,28.91
GAI01,09:45,09:49,CADBUARY JUNCTION,forward,16.49
GAI01,09:49,09:52,MAHAPALIKAMARG,forward,15.92
GAI01,09:52,09:56,RTO THANE,forward,19.3
GAI01,09:56,09:59,TEEN HAATH NAKA,forward,15.69
GAI01,09:59,10:03,MULUND NAKA,forward,24.24
GAI01,10:03,10:06,MULUND FIRE STATION,forward,26.8
GAI01,10:06,10:10,SONAPUR,forward,22.49
GAI01,10:10,10:13,SHANGRILLA,forward,29.09
GAI01,10:13,10:17,BHANDUP METRO,forward,15.95
GAI01,10:17,10:20,BHANDUP MAHAPALIKA,forward,20.8
GAI01,10:20,10:24,NAVAL HOUSING,forward,14.9
GAI01,10:24,10:27,GANDHINGAR,forward,14.94
GAI01,10:27,10:31,SURYA NAGAR,forward,19.47
GAI01,10:31,10:34,VIKHROLI METRO,forward,20.36
GAI01,10:34,10:38,GODREJ COMPANY,forward,14.19
GAI01,10:38,10:41,SHREYAS CINEMA,forward,14.91
GAI01,10:41,10:45,LAXMINAGAR,forward,19.06
GAI01,10:45,10:48,PANT NAGAR,forward,22.96
GAI01,10:48,10:52,GARODIA NAGAR,forward,33.24
GAI01,10:52,10:55,SIDDHARTHCOLONY,forward,45.0
GAI01,10:55,10:59,ANIKNAGARBUSDEPOT,forward,33.03
GAI01,10:59,11:02,WADALA TT,forward,18.34
GAI01,11:02,11:06,BHAKTI PARK METRO,forward,20.29
GAI01,11:06,11:21,BHAKTI PARK METRO,turnaround,
GAI01,11:21,11:24,BHAKTI PARK METRO,return,20.29
GAI01,11:24,11:28,WADALA TT,return,18.34
GAI01,11:28,11:31,ANIKNAGARBUSDEPOT,return,33.03
GAI01,11:31,11:35,SIDDHARTHCOLONY,return,45.0
GAI01,11:35,11:38,GARODIA NAGAR,return,33.24
GAI01,11:38,11:42,PANT NAGAR,return,22.96
GAI01,11:42,11:45,LAXMINAGAR,return,19.06
GAI01,11:45,11:49,SHREYAS CINEMA,return,14.91
GAI01,11:49,11:52,GODREJ COMPANY,return,14.19
GAI01,11:52,11:56,VIKHROLI METRO,return,20.36
GAI01,11:56,11:59,SURYA NAGAR,return,19.47
GAI01,11:59,12:03,GANDHINGAR,return,14.94
GAI01,12:03,12:06,NAVAL HOUSING,return,14.9
GAI01,12:06,12:10,BHANDUP MAHAPALIKA,return,20.8
GAI01,12:10,12:13,BHANDUP METRO,return,15.95
GAI01,12:13,12:17,SHANGRILLA,return,29.09
GAI01,12:17,12:20,SONAPUR,return,22.49
GAI01,12:20,12:24,MULUND FIRE STATION,return,26.8
GAI01,12:24,12:27,MULUND NAKA,return,24.24
GAI01,12:27,12:31,TEEN HAATH NAKA,return,15.69
GAI01,12:31,12:34,RTO THANE,return,19.3
GAI01,12:34,12:38,MAHAPALIKAMARG,return,15.92
GAI01,12:38,12:41,CADBUARY JUNCTION,return,16.49
GAI01,12:41,12:45,MAJIWADA,return,28.91
GAI01,12:45,12:48,KAPURBAWDI,return,16.32
GAI01,12:48,12:52,MANPADA,return,15.18
GAI01,12:52,12:55,TIKUJI NI WADI,return,24.53
GAI01,12:55,12:59,DONGARI PADA,return,23.98
GAI01,12:59,13:02,VIJAYGARDEN,return,20.48
GAI01,13:02,13:06,KASARVADVALI,return,27.71
GAI01,13:06,13:09,GOWNIWADA,return,30.04
GAI01,13:09,13:13,GAIMUKH,return,
GAI01,13:13,13:28,GAIMUKH,turnaround,
GAI01,13:28,13:31,GAIMUKH,forward,
GAI01,13:31,13:35,GOWNIWADA,forward,30.04
GAI01,13:35,13:38,KASARVADVALI,forward,27.71
GAI01,13:38,13:42,VIJAYGARDEN,forward,20.48
GAI01,13:42,13:45,DONGARI PADA,forward,23.98
GAI01,13:45,13:49,TIKUJI NI WADI,forward,24.53
GAI01,13:49,13:52,MANPADA,forward,15.18
GAI01,13:52,13:56,KAPURBAWDI,forward,16.32
GAI01,13:56,13:59,MAJIWADA,forward,28.91
GAI01,13:59,14:03,CADBUARY JUNCTION,forward,16.49
GAI01,14:03,14:06,MAHAPALIKAMARG,forward,15.92
GAI01,14:06,14:10,RTO THANE,forward,19.3
GAI01,14:10,14:13,TEEN HAATH NAKA,forward,15.69
GAI01,14:13,14:17,MULUND NAKA,forward,24.24
GAI01,14:17,14:20,MULUND FIRE STATION,forward,26.8
GAI01,14:20,14:24,SONAPUR,forward,22.49
GAI01,14:24,14:27,SHANGRILLA,forward,29.09
GAI01,14:27,14:31,BHANDUP METRO,forward,15.95
GAI01,14:31,14:34,BHANDUP MAHAPALIKA,forward,20.8
GAI01,14:34,14:38,NAVAL HOUSING,forward,14.9
GAI01,14:38,14:41,GANDHINGAR,forward,14.94
GAI01,14:41,14:45,SURYA NAGAR,forward,19.47
GAI01,14:45,14:48,VIKHROLI METRO,forward,20.36
GAI01,14:48,14:52,GODREJ COMPANY,forward,14.19
GAI01,14:52,14:55,SHREYAS CINEMA,forward,14.91
GAI01,14:55,14:59,LAXMINAGAR,forward,19.06
GAI01,14:59,15:02,PANT NAGAR,forward,22.96
GAI01,15:02,15:06,GARODIA NAGAR,forward,33.24
GAI01,15:06,15:09,SIDDHARTHCOLONY,forward,45.0
GAI01,15:09,15:13,ANIKNAGARBUSDEPOT,forward,33.03
GAI01,15:13,15:16,WADALA TT,forward,18.34
GAI01,15:16,15:20,BHAKTI PARK METRO,forward,20.29
GAI01,15:20,15:35,BHAKTI PARK METRO,turnaround,
GAI01,15:35,15:38,BHAKTI PARK METRO,return,20.29
GAI01,15:38,15:42,WADALA TT,return,18.34
GAI01,15:42,15:45,ANIKNAGARBUSDEPOT,return,33.03
GAI01,15:45,15:49,SIDDHARTHCOLONY,return,45.0
GAI01,15:49,15:52,GARODIA NAGAR,return,33.24
GAI01,15:52,15:56,PANT NAGAR,return,22.96
GAI01,15:56,15:59,LAXMINAGAR,return,19.06
GAI01,15:59,16:03,SHREYAS CINEMA,return,14.91
GAI01,16:03,16:06,GODREJ COMPANY,return,14.19
GAI01,16:06,16:10,VIKHROLI METRO,return,20.36
GAI01,16:10,16:13,SURYA NAGAR,return,19.47
GAI01,16:13,16:17,GANDHINGAR,return,14.94
GAI01,16:17,16:20,NAVAL HOUSING,return,14.9
GAI01,16:20,16:24,BHANDUP MAHAPALIKA,return,20.8
GAI01,16:24,16:27,BHANDUP METRO,return,15.95
GAI01,16:27,16:31,SHANGRILLA,return,29.09
GAI01,16:31,16:34,SONAPUR,return,22.49
GAI01,16:34,16:38,MULUND FIRE STATION,return,26.8
GAI01,16:38,16:41,MULUND NAKA,return,24.24
GAI01,16:41,16:45,TEEN HAATH NAKA,return,15.69
GAI01,16:45,16:48,RTO THANE,return,19.3
GAI01,16:48,16:52,MAHAPALIKAMARG,return,15.92
GAI01,16:52,16:55,CADBUARY JUNCTION,return,16.49
GAI01,16:55,16:59,MAJIWADA,return,28.91
GAI01,16:59,17:02,KAPURBAWDI,return,16.32
GAI01,17:02,17:06,MANPADA,return,15.18
GAI01,17:06,17:09,TIKUJI NI WADI,return,24.53
GAI01,17:09,17:13,DONGARI PADA,return,23.98
GAI01,17:13,17:16,VIJAYGARDEN,return,20.48
GAI01,17:16,17:20,KASARVADVALI,return,27.71
GAI01,17:20,17:23,GOWNIWADA,return,30.04
GAI01,17:23,17:27,GAIMUKH,return,
GAI01,17:27,17:42,GAIMUKH,turnaround,
GAI01,17:42,17:45,GAIMUKH,forward,
GAI01,17:45,17:49,GOWNIWADA,forward,30.04
GAI01,17:49,17:52,KASARVADVALI,forward,27.71
GAI01,17:52,17:56,VIJAYGARDEN,forward,20.48
GAI01,17:56,17:59,DONGARI PADA,forward,23.98
GAI01,17:59,18:03,TIKUJI NI WADI,forward,24.53
GAI01,18:03,18:06,MANPADA,forward,15.18
GAI01,18:06,18:10,KAPURBAWDI,forward,16.32
GAI01,18:10,18:13,MAJIWADA,forward,28.91
GAI01,18:13,18:17,CADBUARY JUNCTION,forward,16.49
GAI01,18:17,18:20,MAHAPALIKAMARG,forward,15.92
GAI01,18:20,18:24,RTO THANE,forward,19.3
GAI01,18:24,18:27,TEEN HAATH NAKA,forward,15.69
GAI01,18:27,18:31,MULUND NAKA,forward,24.24
GAI01,18:31,18:34,MULUND FIRE STATION,forward,26.8
GAI01,18:34,18:38,SONAPUR,forward,22.49
GAI01,18:38,18:41,SHANGRILLA,forward,29.09
GAI01,18:41,18:45,BHANDUP METRO,forward,15.95
GAI01,18:45,18:48,BHANDUP MAHAPALIKA,forward,20.8
GAI01,18:48,18:52,NAVAL HOUSING,forward,14.9
GAI01,18:52,18:55,GANDHINGAR,forward,14.94
GAI01,18:55,18:59,SURYA NAGAR,forward,19.47
GAI01,18:59,19:02,VIKHROLI METRO,forward,20.36
GAI01,19:02,19:06,GODREJ COMPANY,forward,14.19
GAI01,19:06,19:09,SHREYAS CINEMA,forward,14.91
GAI01,19:09,19:13,LAXMINAGAR,forward,19.06
GAI01,19:13,19:16,PANT NAGAR,forward,22.96
GAI01,19:16,19:20,GARODIA NAGAR,forward,33.24
GAI01,19:20,19:23,SIDDHARTHCOLONY,forward,45.0
GAI01,19:23,19:27,ANIKNAGARBUSDEPOT,forward,33.03
GAI01,19:27,19:30,WADALA TT,forward,18.34
GAI01,19:30,19:34,BHAKTI PARK METRO,forward,20.29
GAI01,19:34,19:49,BHAKTI PARK METRO,turnaround,
GAI01,19:49,19:52,BHAKTI PARK METRO,return,20.29
GAI01,19:52,19:56,WADALA TT,return,18.34
GAI01,19:56,19:59,ANIKNAGARBUSDEPOT,return,33.03
GAI01,19:59,20:03,SIDDHARTHCOLONY,return,45.0
GAI01,20:03,20:06,GARODIA NAGAR,return,33.24
GAI01,20:06,20:10,PANT NAGAR,return,22.96
GAI01,20:10,20:13,LAXMINAGAR,return,19.06
GAI01,20:13,20:17,SHREYAS CINEMA,return,14.91
GAI01,20:17,20:20,GODREJ COMPANY,return,14.19
GAI01,20:20,20:24,VIKHROLI METRO,return,20.36
GAI01,20:24,20:27,SURYA NAGAR,return,19.47
GAI01,20:27,20:31,GANDHINGAR,return,14.94
GAI01,20:31,20:34,NAVAL HOUSING,return,14.9
GAI01,20:34,20:38,BHANDUP MAHAPALIKA,return,20.8
GAI01,20:38,20:41,BHANDUP METRO,return,15.95
GAI01,20:41,20:45,SHANGRILLA,return,29.09
GAI01,20:45,20:48,SONAPUR,return,22.49
GAI01,20:48,20:52,MULUND FIRE STATION,return,26.8
GAI01,20:52,20:55,MULUND NAKA,return,24.24
GAI01,20:55,20:59,TEEN HAATH NAKA,return,15.69
GAI01,20:59,21:02,RTO THANE,return,19.3
GAI01,21:02,21:06,MAHAPALIKAMARG,return,15.92
GAI01,21:06,21:09,CADBUARY JUNCTION,return,16.49
GAI01,21:09,21:13,MAJIWADA,return,28.91
